id,p1,p2,winner,score,turns,time
216281328,0,0,1,34,37,817106
216281328,0,0,1,25,57,1072463
216281328,0,0,1,25,122,2211910
216281328,0,0,1,27,118,2027096
216281328,0,0,2,25,73,1387759
216281328,0,0,2,27,89,1589522
216281328,0,0,1,25,82,1481039
216281328,0,0,1,25,102,1667625
216281328,0,0,1,25,68,1299345
216281328,0,0,2,26,109,1737103
216281327,0,0,2,25,97,1618379
216281327,0,0,2,25,69,1287480
216281327,0,0,2,25,80,1407864
216281327,0,0,2,26,142,2719408
216281327,0,0,1,25,73,1548979
216281327,0,0,2,25,112,2032971
216281327,0,0,2,25,93,1781184
216281327,0,0,2,25,76,1511779
216281327,0,0,2,25,85,1513879
216281327,0,0,1,27,66,1226422
216281327,0,0,2,25,94,1846659
216281327,0,0,1,34,57,1057711
216281327,0,0,2,27,135,2466681
216281327,0,0,2,28,93,1730717
216281327,0,0,2,26,71,1318282
216281327,0,0,2,36,24,855455
216281327,0,0,1,30,101,1853479
216281327,0,0,2,36,82,1460776
216281327,0,0,2,27,115,3093388
216281327,0,0,2,25,111,2887218
216281327,0,0,1,29,77,2056040
216281327,0,0,2,25,77,2169957
216281327,0,0,2,30,101,2374435
216281326,0,0,1,26,111,2990667
216281326,0,0,1,25,98,2755934
216281326,0,0,2,25,89,2324199
216281326,0,0,1,31,93,2483406
216281326,0,0,2,27,84,2306133
216281326,0,0,2,32,42,1440225
216281326,0,0,1,30,57,1802130
216281326,0,0,2,25,72,2059570
216281326,0,0,1,25,138,3268349
216281326,0,0,1,25,140,3471215
216281326,0,0,1,29,81,1446828
216281326,0,0,1,28,126,2363518
216281326,0,0,2,29,98,1845753
216281326,0,0,2,25,96,1613843
216281326,0,0,2,25,91,1602811
216281326,0,0,2,26,110,2118480
216281326,0,0,1,25,105,1826710
216281326,0,0,1,25,92,1643810
216281326,0,0,2,33,81,1582198
216281326,0,0,2,33,93,1754865
216281326,0,0,2,25,118,2095386
216281326,0,0,2,27,86,1572730
216281326,0,0,1,30,65,1482412
216281326,0,0,2,25,77,1601973
216281326,0,0,2,29,52,1233510
216281325,0,0,2,25,59,1402417
216281325,0,0,2,25,114,2113450
216281325,0,0,2,25,87,1680241
216281325,0,0,1,33,91,1643050
216281325,0,0,1,33,72,1493122
216281325,0,0,2,25,85,1680195
216281325,0,0,1,25,94,1834524
216281325,0,0,2,33,46,955212
216281325,0,0,1,30,83,1577138
216281325,0,0,2,26,93,1583337
216281325,0,0,1,25,60,1181131
216281325,0,0,2,26,108,2048404
216281325,0,0,1,25,76,1554610
216281325,0,0,2,25,85,1650468
216281325,0,0,1,25,57,1183419
216281325,0,0,2,27,110,2014961
216281325,0,0,1,25,46,976430
216281325,0,0,1,25,78,1409959
216281325,0,0,1,28,68,1358452
216281325,0,0,1,25,99,1851524
216281325,0,0,2,27,76,1463544
216281325,0,0,1,25,67,1297800
216281325,0,0,1,32,80,1532015
216281325,0,0,2,29,74,1365189
216281324,0,0,1,25,91,1707266
216281324,0,0,2,25,111,1954353
216281324,0,0,2,25,77,1437285
216281324,0,0,2,27,115,2089137
216281324,0,0,1,25,141,2725588
216281324,0,0,2,25,103,2024801
216281324,0,0,1,29,138,2566863
216281324,0,0,1,26,121,2137118
216281324,0,0,2,25,90,1895781
216281324,0,0,2,25,80,1442043
216281324,0,0,2,28,109,2140002
216281324,0,0,1,26,119,2237552
216281324,0,0,2,25,84,1622684
216281324,0,0,2,25,95,1905872
216281324,0,0,1,29,88,1765493
216281324,0,0,1,25,98,1816028
216281324,0,0,1,33,73,1380861
216281324,0,0,1,26,142,2557959
216281324,0,0,1,26,118,2299032
216281324,0,0,1,25,61,1117364
216281324,0,0,2,30,56,1114282
216281324,0,0,2,26,81,1521876
216281324,0,0,1,25,151,2638146
216281324,0,0,1,28,66,1160834
216281324,0,0,1,28,79,1636078
216281323,0,0,1,25,97,1797683
216281323,0,0,1,25,78,1541921
216281323,0,0,1,27,68,1382599
216281323,0,0,1,25,64,1316061
216281323,0,0,2,25,109,2082737
216281323,0,0,2,25,95,1920271
216281323,0,0,1,27,132,2363542
216281323,0,0,1,29,41,997992
216281323,0,0,2,25,105,1952846
216281323,0,0,1,25,95,2356267
216281323,0,0,2,26,62,1307757
216281323,0,0,2,29,71,1399729
216281323,0,0,1,26,126,2721532
216281323,0,0,1,25,114,2020155
216281323,0,0,1,29,131,2705174
216281323,0,0,1,25,52,1118250
216281323,0,0,2,25,80,2130976
216281323,0,0,1,31,60,1206067
216281323,0,0,2,25,111,2019042
216281323,0,0,1,25,85,1576940
216281323,0,0,1,26,128,2480292
216281323,0,0,2,25,82,1677032
216281323,0,0,2,25,107,1998680
216281323,0,0,1,25,100,1785996
216281323,0,0,2,25,107,1790581
216281322,0,0,1,25,88,1574730
216281322,0,0,1,25,93,1682735
216281322,0,0,1,25,102,1558892
216281322,0,0,1,25,70,1257193
216281322,0,0,1,25,94,1568440
216281322,0,0,1,25,127,2128866
216281322,0,0,2,31,63,1191665
216281322,0,0,2,25,120,1868544
216281322,0,0,1,29,111,2064134
216281322,0,0,1,34,35,878352
216281322,0,0,1,31,119,2333090
216281322,0,0,1,27,80,1597231
216281322,0,0,1,25,62,1245557
216281322,0,0,1,25,68,1516842
216281322,0,0,1,25,120,2267152
216281322,0,0,2,25,68,1307929
216281322,0,0,2,30,72,1730548
216281322,0,0,2,29,56,1170012
216281322,0,0,2,25,93,1682188
216281322,0,0,1,30,60,1225470
216281322,0,0,1,26,77,1431299
216281322,0,0,2,26,104,1894035
216281322,0,0,2,25,85,1495715
216281322,0,0,1,25,60,1151617
216281321,0,0,1,25,146,2318451
216281321,0,0,2,33,101,1547636
216281321,0,0,1,25,114,1793717
216281321,0,0,2,25,108,1856724
216281321,0,0,2,29,135,2007965
216281321,0,0,2,37,70,1184644
216281321,0,0,1,25,99,1611081
216281321,0,0,1,34,44,846907
216281321,0,0,1,25,69,1103480
216281321,0,0,2,27,89,1579421
216281321,0,0,1,28,68,1273890
216281321,0,0,2,34,99,1802026
216281321,0,0,1,31,81,1418529
216281321,0,0,2,27,144,2642383
216281321,0,0,2,32,42,902767
216281321,0,0,2,25,58,1262029
216281321,0,0,1,28,82,1663682
216281321,0,0,2,29,71,1459586
216281321,0,0,1,31,84,1517693
216281321,0,0,1,25,66,1322323
216281321,0,0,1,25,86,1993410
216281321,0,0,2,25,91,1581377
216281321,0,0,2,28,119,2291896
216281321,0,0,1,27,88,1601314
216281320,0,0,2,26,115,1849096
216281320,0,0,2,25,89,1570150
216281320,0,0,1,25,74,1389903
216281320,0,0,1,26,105,1720783
216281320,0,0,2,28,105,1688319
216281320,0,0,1,25,60,1027445
216281320,0,0,2,34,59,982605
216281320,0,0,1,26,75,1493543
216281320,0,0,2,25,115,2174981
216281320,0,0,2,25,108,1746131
216281320,0,0,2,25,97,1586121
216281320,0,0,2,25,77,1293836
216281320,0,0,1,29,122,1901867
216281320,0,0,2,25,65,1126273
216281320,0,0,2,25,68,1175107
216281320,0,0,1,25,80,1254005
216281320,0,0,1,25,113,1665204
216281320,0,0,2,25,100,1659375
216281320,0,0,2,29,80,1274768
216281320,0,0,2,25,94,1575003
216281320,0,0,2,31,56,996145
216281320,0,0,1,25,64,1154513
216281320,0,0,1,25,110,2013369
216281320,0,0,1,25,104,1903839
216281320,0,0,1,26,110,2064055
216281319,0,0,1,27,103,1962459
216281319,0,0,1,25,97,2033155
216281319,0,0,2,25,98,2058085
216281319,0,0,2,25,84,1652034
216281319,0,0,2,29,58,1205043
216281319,0,0,2,25,86,1707982
216281319,0,0,2,25,155,3426909
216281319,0,0,2,25,82,1537583
216281319,0,0,1,31,69,1635599
216281319,0,0,2,25,74,1394357
216281319,0,0,1,25,98,1873704
216281319,0,0,1,25,79,1516588
216281319,0,0,1,33,72,1551135
216281319,0,0,2,25,79,1485693
216281319,0,0,1,25,96,1798918
216281319,0,0,1,26,106,1894286
216281319,0,0,1,25,72,1415258
216281319,0,0,2,25,86,1664986
216281319,0,0,1,25,69,1441326
216281319,0,0,2,25,101,1765310
216281319,0,0,1,28,95,1686174
216281319,0,0,2,25,112,1954866
216281319,0,0,1,25,72,1311113
216281319,0,0,2,25,75,1237103
216281319,0,0,1,25,80,1333712
216281318,0,0,1,25,87,1390736
216281318,0,0,1,27,133,2229156
216281318,0,0,1,26,114,1933269
216281318,0,0,2,25,92,1742446
216281318,0,0,2,25,137,2331692
216281318,0,0,2,25,139,2316989
216281318,0,0,1,25,129,2203241
216281318,0,0,1,25,104,1744408
216281318,0,0,2,34,61,1046086
216281318,0,0,2,25,113,1902690
216281318,0,0,1,28,108,1782292
216281318,0,0,1,28,76,1744544
216281318,0,0,2,25,87,1412583
216281318,0,0,1,26,98,1825413
216281318,0,0,2,25,84,1539688
216281318,0,0,2,25,110,1757403
216281318,0,0,1,25,117,2584721
216281318,0,0,2,25,84,1561740
216281318,0,0,1,25,83,1396115
216281318,0,0,2,30,103,1784344
216281318,0,0,2,27,72,1266862
216281318,0,0,2,25,100,1934699
216281318,0,0,1,27,129,2017456
216281317,0,0,1,25,76,1293600
216281317,0,0,2,32,45,888125
216281317,0,0,1,34,37,785190
216281317,0,0,2,31,85,1364046
216281317,0,0,2,28,58,1301200
216281317,0,0,1,25,86,2314830
216281317,0,0,1,31,111,1988195
216281317,0,0,2,25,101,2023705
216281317,0,0,1,31,103,1806941
216281317,0,0,1,26,150,2740115
216281317,0,0,1,25,100,1843642
216281317,0,0,2,31,52,1124718
216281317,0,0,1,25,107,1879915
216281317,0,0,2,29,75,1692261
216281317,0,0,1,25,123,2006784
216281317,0,0,1,28,101,1708468
216281317,0,0,1,30,62,1065207
216281317,0,0,2,33,82,1492881
216281317,0,0,2,25,77,1253683
216281317,0,0,1,25,82,1417782
216281317,0,0,1,29,128,1987896
216281317,0,0,1,25,121,2236211
216281317,0,0,1,30,78,1304009
216281317,0,0,1,30,103,1783846
216281317,0,0,1,30,99,1791371
216281316,0,0,1,30,54,1066112
216281316,0,0,1,25,102,1880479
216281316,0,0,1,30,103,1852459
216281316,0,0,2,30,108,1887920
216281316,0,0,2,25,67,1357520
216281316,0,0,1,25,71,1463822
216281316,0,0,1,25,86,1564938
216281316,0,0,1,25,68,1321978
216281316,0,0,1,26,108,1835012
216281316,0,0,2,25,92,1953428
216281316,0,0,2,31,65,1304056
216281316,0,0,1,25,77,1544521
216281316,0,0,2,34,74,1574720
216281316,0,0,2,25,82,1672281
216281316,0,0,1,25,119,2279916
216281316,0,0,2,25,100,1975079
216281316,0,0,2,30,87,1741367
216281316,0,0,1,25,58,1195479
216281316,0,0,2,30,61,1117848
216281316,0,0,1,25,83,1761365
216281316,0,0,1,25,138,2658437
216281316,0,0,2,25,100,1813785
216281316,0,0,2,25,64,1264738
216281316,0,0,1,25,97,1848788
216281315,0,0,1,25,109,2071871
216281315,0,0,2,25,73,1517502
216281315,0,0,1,25,84,1599406
216281315,0,0,2,25,76,1537184
216281315,0,0,2,35,79,1437817
216281315,0,0,1,25,93,1673601
216281315,0,0,1,25,92,1720495
216281315,0,0,2,25,108,2075134
216281315,0,0,2,29,83,1610565
216281315,0,0,2,25,103,1858625
216281315,0,0,2,27,105,2116147
216281315,0,0,2,35,47,1079419
216281315,0,0,2,29,84,1650799
216281315,0,0,1,25,131,2341207
216281315,0,0,2,25,110,2257709
216281315,0,0,2,25,76,1617172
216281315,0,0,2,31,114,2155107
216281315,0,0,2,25,106,2004086
216281315,0,0,2,25,102,1988223
216281315,0,0,2,26,94,1703804
216281315,0,0,2,32,90,1598470
216281315,0,0,2,25,112,2057804
216281315,0,0,1,26,80,1443694
216281315,0,0,1,30,93,1685675
216281315,0,0,2,25,69,1266788
216281314,0,0,1,25,111,1824504
216281314,0,0,1,25,115,1910761
216281314,0,0,2,27,118,1980281
216281314,0,0,1,25,70,1223507
216281314,0,0,2,25,66,1101332
216281314,0,0,2,35,80,1279855
216281314,0,0,1,28,71,1205946
216281314,0,0,2,27,53,968896
216281314,0,0,2,25,97,1596635
216281314,0,0,1,25,102,1597015
216281314,0,0,1,27,102,1645871
216281314,0,0,1,32,70,1203227
216281314,0,0,2,25,108,2351527
216281314,0,0,2,26,123,1992692
216281314,0,0,2,32,102,1826074
216281314,0,0,2,25,68,1330412
216281314,0,0,2,29,93,1526844
216281314,0,0,1,25,70,1214395
216281314,0,0,2,25,70,1224064
216281314,0,0,1,25,70,1385856
216281314,0,0,2,29,70,1281388
216281314,0,0,2,25,87,1612460
216281314,0,0,1,28,112,2617436
216281314,0,0,2,26,106,2114328
216281314,0,0,2,25,78,1751194
216281313,0,0,1,27,89,1688664
216281313,0,0,2,28,69,1336095
216281313,0,0,2,25,124,2315837
216281313,0,0,1,25,78,1559380
216281313,0,0,1,25,93,1641604
216281313,0,0,2,25,94,1630799
216281313,0,0,2,25,133,2653412
216281313,0,0,2,25,88,1765680
216281313,0,0,2,29,74,1563552
216281313,0,0,2,25,94,1865414
216281313,0,0,2,31,87,1596680
216281313,0,0,2,25,94,1914596
216281313,0,0,1,25,68,1468033
216281313,0,0,2,29,54,1280409
216281313,0,0,1,26,137,2797625
216281313,0,0,1,28,84,1726567
216281313,0,0,2,25,109,2141191
216281313,0,0,1,30,99,1914252
216281313,0,0,1,25,89,1728729
216281313,0,0,1,29,86,1661530
216281313,0,0,1,28,63,1364278
216281313,0,0,1,25,112,2044073
216281313,0,0,1,25,87,1593764
216281313,0,0,1,25,139,2816131
216281312,0,0,1,27,80,1649619
216281312,0,0,2,25,129,3274504
216281312,0,0,2,25,93,1779145
216281312,0,0,1,25,71,1673060
216281312,0,0,1,25,88,1761359
216281312,0,0,2,26,72,1465597
216281312,0,0,1,25,117,3081535
216281312,0,0,2,33,56,1181680
216281312,0,0,2,33,50,1114811
216281312,0,0,2,32,65,1289637
216281312,0,0,1,29,72,2080214
216281312,0,0,2,28,93,2483285
216281312,0,0,2,25,80,2155116
216281312,0,0,2,26,90,1681291
216281312,0,0,2,26,112,2137399
216281312,0,0,2,30,105,2255274
216281312,0,0,2,28,134,2813342
216281312,0,0,1,28,73,1723433
216281312,0,0,1,26,114,2358477
216281312,0,0,2,25,119,2262776
216281312,0,0,1,26,171,3416870
216281312,0,0,1,32,56,1301132
216281312,0,0,2,25,103,2109965
216281312,0,0,1,25,129,2431817
216281312,0,0,2,25,127,2713866
216281312,0,0,1,25,118,2195130
216281312,0,0,1,34,46,998422
216281312,0,0,1,25,130,2743350
216281312,0,0,2,28,106,2129750
216281247,0,0,2,27,118,2487110
216281247,0,0,2,27,68,1435755
216281247,0,0,2,25,79,1608076
216281247,0,0,1,26,92,2553236
216281247,0,0,2,28,91,1775031
216281247,0,0,2,25,179,3713595
216281247,0,0,2,25,110,3231902
216281247,0,0,2,25,124,3116927
216281247,0,0,2,33,59,1286332
216281247,0,0,1,35,64,1382439
216281247,0,0,1,25,76,1451594
216281247,0,0,1,25,116,2130896
216281247,0,0,1,25,109,2105115
216281247,0,0,1,25,90,1774066
216281247,0,0,1,25,145,2646060
216281247,0,0,2,29,77,1520923
216281247,0,0,2,25,76,1581251
216281247,0,0,2,25,93,1858486
216281247,0,0,1,29,115,2175769
216281247,0,0,2,25,73,1338896
216281247,0,0,2,25,114,2224264
216281247,0,0,1,27,85,2067913
216281247,0,0,1,30,101,2547717
216281247,0,0,1,25,86,2475361
216281247,0,0,2,27,101,2607784
216281247,0,0,1,27,139,3179540
216281247,0,0,2,26,73,1991671
216281247,0,0,2,32,71,1480896
216281247,0,0,1,25,147,2564203
216281247,0,0,2,27,57,1197562
216281247,0,0,2,25,125,2200311
216281247,0,0,1,25,78,1479099
216281247,0,0,1,25,78,1664584
216281247,0,0,1,26,112,2247080
216281246,0,0,1,25,90,1844112
216281246,0,0,2,28,83,2170792
216281246,0,0,2,25,118,2953806
216281246,0,0,2,28,56,1689788
216281246,0,0,2,27,92,1728855
216281246,0,0,2,29,100,3051727
216281246,0,0,1,29,103,2566145
216281246,0,0,2,25,105,2534990
216281246,0,0,1,25,101,2745851
216281246,0,0,1,26,100,2589594
216281246,0,0,2,29,101,2377407
216281246,0,0,2,29,110,1955381
216281246,0,0,2,26,100,1974439
216281246,0,0,2,25,110,1945257
216281246,0,0,1,26,112,1959504
216281246,0,0,1,25,74,1590309
216281246,0,0,2,25,94,1794185
216281246,0,0,1,31,40,925425
216281246,0,0,1,27,104,1923782
216281246,0,0,2,25,109,1892935
216281246,0,0,1,33,95,1655253
216281246,0,0,1,33,76,1324044
216281246,0,0,1,25,88,1510614
216281246,0,0,2,25,112,1936065
216281246,0,0,2,25,83,1634088
216281246,0,0,2,25,113,1948636
216281246,0,0,2,29,86,1580925
216281245,0,0,2,30,50,980909
216281245,0,0,2,25,109,2234896
216281245,0,0,2,30,67,1291687
216281245,0,0,1,25,93,1868213
216281245,0,0,2,29,63,1820326
216281245,0,0,2,25,95,2293415
216281245,0,0,1,27,106,2497881
216281245,0,0,2,30,110,1946021
216281245,0,0,2,31,40,920991
216281245,0,0,2,25,124,2259608
216281245,0,0,1,25,85,1715530
216281245,0,0,2,25,95,1863437
216281245,0,0,1,32,56,1233988
216281245,0,0,2,30,111,2072182
216281245,0,0,1,27,64,1197687
216281245,0,0,1,25,153,2759215
216281245,0,0,2,25,88,1658708
216281245,0,0,2,27,119,2237188
216281245,0,0,2,25,111,2057946
216281245,0,0,2,25,104,1906069
216281245,0,0,1,27,173,3361957
216281245,0,0,2,26,86,1630304
216281245,0,0,2,25,118,2356953
216281245,0,0,2,27,135,2660136
216281244,0,0,2,29,111,2185706
216281244,0,0,2,33,39,925972
216281244,0,0,1,25,149,2742144
216281244,0,0,2,25,88,1843131
216281244,0,0,2,26,96,1866502
216281244,0,0,1,25,102,2230804
216281244,0,0,2,35,31,877745
216281244,0,0,2,29,179,3188264
216281244,0,0,2,25,111,2171413
216281244,0,0,2,25,97,1760954
216281244,0,0,2,25,80,1581792
216281244,0,0,2,35,36,935734
216281244,0,0,2,28,107,1994134
216281244,0,0,1,25,72,1451565
216281244,0,0,2,27,87,1725578
216281244,0,0,1,25,91,1793800
216281244,0,0,1,25,96,1931212
216281244,0,0,2,27,105,2283067
216281244,0,0,2,25,99,1809509
216281244,0,0,1,25,101,1711505
216281244,0,0,1,25,86,1724315
216281244,0,0,2,25,183,3384369
216281244,0,0,2,31,47,1024233
216281244,0,0,2,29,144,2588787
216281243,0,0,2,25,80,1496018
216281243,0,0,1,27,92,1711759
216281243,0,0,2,28,139,2399338
216281243,0,0,1,25,148,2585270
216281243,0,0,1,25,96,1768326
216281243,0,0,1,25,98,1746863
216281243,0,0,1,31,68,1304807
216281243,0,0,2,25,82,1588584
216281243,0,0,2,26,106,2043728
216281243,0,0,2,27,105,1982671
216281243,0,0,2,31,81,1625412
216281243,0,0,1,28,121,2194422
216281243,0,0,2,25,103,1865379
216281243,0,0,2,25,154,2787153
216281243,0,0,2,29,98,1791995
216281243,0,0,2,31,92,1780310
216281243,0,0,2,29,102,1887687
216281243,0,0,2,25,68,1247602
216281243,0,0,1,25,72,1343876
216281243,0,0,1,25,126,2296629
216281243,0,0,1,25,124,2191488
216281243,0,0,2,25,119,2063283
216281243,0,0,1,27,131,1943440
216281243,0,0,1,25,74,1279414
216281243,0,0,2,25,114,1948288
216281242,0,0,1,27,85,1550359
216281242,0,0,1,27,122,2223571
216281242,0,0,2,33,104,1753944
216281242,0,0,2,25,92,1713131
216281242,0,0,2,25,80,1586300
216281242,0,0,2,26,131,2447423
216281242,0,0,2,30,110,1965571
216281242,0,0,2,32,88,1523688
216281242,0,0,1,30,123,1938854
216281242,0,0,2,27,100,1705754
216281242,0,0,1,28,146,2535427
216281242,0,0,2,25,100,1870074
216281242,0,0,2,29,154,2575006
216281242,0,0,2,33,76,1363774
216281242,0,0,1,26,116,1992410
216281242,0,0,1,25,80,1615738
216281242,0,0,2,34,82,1430785
216281242,0,0,1,25,93,1834878
216281242,0,0,1,25,76,1393905
216281242,0,0,1,25,72,1383024
216281242,0,0,2,25,93,1585405
216281242,0,0,2,25,94,1741945
216281242,0,0,1,25,91,1598421
216281242,0,0,2,25,67,1285534
216281241,0,0,2,27,122,2311187
216281241,0,0,1,31,96,1786559
216281241,0,0,1,28,135,2239505
216281241,0,0,1,26,81,1587003
216281241,0,0,2,25,84,1614436
216281241,0,0,1,25,103,2147251
216281241,0,0,1,25,123,2377258
216281241,0,0,1,25,92,1722817
216281241,0,0,1,25,112,1967965
216281241,0,0,2,25,82,1588097
216281241,0,0,1,29,77,1376450
216281241,0,0,2,31,58,1133756
216281241,0,0,1,25,94,1734954
216281241,0,0,2,25,138,2545187
216281241,0,0,1,34,34,857130
216281241,0,0,2,25,116,1993625
216281241,0,0,2,25,105,1816212
216281241,0,0,2,31,50,1069135
216281241,0,0,2,25,55,1112320
216281241,0,0,1,32,100,1583830
216281241,0,0,1,25,107,1938872
216281241,0,0,2,26,167,3160661
216281241,0,0,2,27,103,1744731
216281241,0,0,2,25,57,1142617
216281240,0,0,2,25,83,1264119
216281240,0,0,2,30,99,1607678
216281240,0,0,2,27,117,1930402
216281240,0,0,2,27,65,1198168
216281240,0,0,2,25,89,1555087
216281240,0,0,2,26,107,1817677
216281240,0,0,1,25,89,1589605
216281240,0,0,2,34,57,1128654
216281240,0,0,1,27,98,1686262
216281240,0,0,1,26,61,1139910
216281240,0,0,2,25,106,1651114
216281240,0,0,1,25,69,1221843
216281240,0,0,2,34,81,1380344
216281240,0,0,2,25,86,1575187
216281240,0,0,2,32,39,839906
216281240,0,0,2,25,63,1240383
216281240,0,0,1,25,110,1973842
216281240,0,0,2,25,112,2050530
216281240,0,0,2,25,97,1583695
216281240,0,0,2,31,78,1526030
216281240,0,0,2,29,120,2642504
216281240,0,0,1,25,88,2165801
216281240,0,0,2,28,97,2291856
216281240,0,0,2,25,83,2161360
216281240,0,0,2,25,105,2500643
216281239,0,0,1,25,80,2131865
216281239,0,0,2,27,116,2862283
216281239,0,0,1,25,74,1571476
216281239,0,0,1,25,70,1411424
216281239,0,0,1,32,75,1534763
216281239,0,0,2,25,116,2490228
216281239,0,0,2,25,109,2068961
216281239,0,0,2,25,95,1735760
216281239,0,0,1,25,74,1409508
216281239,0,0,2,25,99,1778507
216281239,0,0,2,29,104,1867165
216281239,0,0,2,31,90,1746519
216281239,0,0,1,25,76,1546235
216281239,0,0,2,33,88,1635769
216281239,0,0,1,27,107,1945592
216281239,0,0,1,25,71,1592542
216281239,0,0,2,25,84,1586951
216281239,0,0,1,30,83,1491816
216281239,0,0,2,25,145,2795685
216281239,0,0,1,25,65,1240137
216281239,0,0,1,29,63,1362657
216281239,0,0,2,25,82,1417252
216281239,0,0,1,25,88,1797628
216281239,0,0,1,27,62,1325055
216281239,0,0,1,28,122,2214361
216281239,0,0,2,25,88,1747803
216281239,0,0,1,26,109,2309980
216281239,0,0,1,25,79,1557238
216281239,0,0,1,29,82,1583049
216281239,0,0,2,26,49,1142464
216281239,0,0,2,26,83,1579318
216281238,0,0,2,28,86,1642516
216281238,0,0,1,26,91,1677795
216281238,0,0,2,25,82,1588973
216281238,0,0,2,31,120,2224289
216281238,0,0,1,25,93,1748517
216281238,0,0,2,25,106,1899732
216281238,0,0,1,27,88,1655021
216281238,0,0,2,29,76,1496248
216281238,0,0,2,25,92,1650062
216281238,0,0,2,26,133,2266153
216281238,0,0,2,37,67,1258156
216281238,0,0,2,30,93,1638647
216281238,0,0,2,27,88,1523434
216281238,0,0,1,32,108,1874326
216281238,0,0,1,25,90,1626173
216281238,0,0,2,25,92,1649143
216281238,0,0,2,29,88,1561183
216281238,0,0,2,27,133,2424511
216281238,0,0,2,33,48,1582309
216281238,0,0,1,25,57,1651943
216281238,0,0,1,25,114,2886094
216281238,0,0,1,25,111,2043826
216281238,0,0,2,31,39,1015600
216281238,0,0,2,33,31,864408
216281238,0,0,1,25,86,1773984
216281238,0,0,1,25,113,2187102
216281238,0,0,2,25,78,1468307
216281238,0,0,2,25,73,1360974
216281238,0,0,1,25,84,1544613
216281238,0,0,1,33,43,897538
216281238,0,0,2,32,106,1715278
216281237,0,0,1,28,109,1886702
216281237,0,0,2,26,76,1331076
216281237,0,0,2,27,116,1879078
216281237,0,0,2,26,88,1463827
216281237,0,0,2,27,116,1895854
216281237,0,0,2,25,66,1144931
216281237,0,0,2,25,101,1756134
216281237,0,0,2,25,74,1468889
216281237,0,0,2,25,91,1770809
216281237,0,0,1,27,101,1919092
216281237,0,0,2,29,83,1590558
216281237,0,0,2,25,78,1624514
216281237,0,0,1,25,88,1718017
216281237,0,0,1,25,106,1881036
216281237,0,0,1,25,90,1509881
216281237,0,0,1,32,100,1690655
216281237,0,0,1,25,152,2601305
216281237,0,0,2,25,96,1748230
216281237,0,0,2,26,93,1672251
216281237,0,0,2,25,119,1938976
216281237,0,0,2,30,69,1250389
216281237,0,0,1,28,54,1161915
216281237,0,0,1,25,101,1844047
216281237,0,0,2,27,89,1589851
216281237,0,0,2,30,90,1563585
216281237,0,0,2,28,92,1489751
216281237,0,0,1,29,100,1815696
216281237,0,0,1,25,71,1345636
216281237,0,0,2,36,71,1317903
216281237,0,0,2,28,89,1613353
216281236,0,0,2,25,138,2425938
216281236,0,0,2,25,86,1526388
216281236,0,0,2,30,84,1378243
216281236,0,0,2,25,61,1017407
216281236,0,0,2,29,71,1325561
216281236,0,0,2,26,101,1561634
216281236,0,0,1,25,131,2100110
216281236,0,0,1,25,111,1928745
216281236,0,0,2,25,71,1212721
216281236,0,0,1,27,74,1138600
216281236,0,0,2,34,57,930646
216281236,0,0,2,25,79,1405517
216281236,0,0,2,25,82,1289476
216281236,0,0,1,25,106,1802351
216281236,0,0,1,28,62,1674149
216281236,0,0,1,33,45,874689
216281236,0,0,2,25,75,1129202
216281236,0,0,1,25,67,1217457
216281236,0,0,1,31,58,1138234
216281236,0,0,2,34,56,915174
216281236,0,0,1,28,134,2262932
216281236,0,0,2,30,110,1848414
216281236,0,0,2,30,73,1252316
216281236,0,0,2,25,113,1614959
216281236,0,0,1,26,86,2272128
216281236,0,0,1,25,106,1703692
216281236,0,0,2,28,54,980805
216281236,0,0,2,28,56,1048867
216281236,0,0,2,25,103,2047232
216281236,0,0,2,27,115,1724567
216281236,0,0,2,25,67,1111615
216281235,0,0,1,30,68,1220431
216281235,0,0,2,25,87,1476322
216281235,0,0,1,25,62,1136015
216281235,0,0,1,25,101,2062851
216281235,0,0,2,25,68,1297752
216281235,0,0,2,26,105,1844918
216281235,0,0,2,28,79,1339326
216281235,0,0,1,32,69,1156080
216281235,0,0,2,27,81,1315346
216281235,0,0,1,32,36,766938
216281235,0,0,2,25,122,2060589
216281235,0,0,1,31,109,1626279
216281235,0,0,1,28,71,1800601
216281235,0,0,1,25,100,1817998
216281235,0,0,2,28,114,1827726
216281235,0,0,2,25,155,2626447
216281235,0,0,2,32,99,1912078
216281235,0,0,1,25,95,1927032
216281235,0,0,1,25,175,2530948
216281235,0,0,2,29,97,1478575
216281235,0,0,1,25,109,1971020
216281235,0,0,2,32,44,920624
216281235,0,0,1,32,43,906749
216281235,0,0,1,29,47,1011952
216281235,0,0,2,33,72,1289792
216281235,0,0,1,32,78,1511577
216281235,0,0,2,25,74,1466717
216281235,0,0,1,25,100,1861582
216281235,0,0,1,25,67,1339578
216281235,0,0,2,25,100,1754011
216281235,0,0,2,25,86,1737258
216281234,0,0,1,31,65,1292735
216281234,0,0,2,29,107,2050471
216281234,0,0,1,35,51,1133642
216281234,0,0,1,26,110,1962841
216281234,0,0,1,25,85,1547307
216281234,0,0,2,25,104,1933514
216281234,0,0,2,25,70,1325415
216281234,0,0,2,35,53,1158177
216281234,0,0,2,31,83,1463123
216281234,0,0,2,31,106,2149010
216281234,0,0,1,25,72,1398198
216281234,0,0,1,29,79,1751846
